block,sl_cur,norm_vRIX_t_L,norm_vX_m_c,norm_Fwm_bm,norm_residual,blockErr,coherence
224,1792,88.20250888194687,101.9362357927648,80.08899616377704,20.491409488844553,419.8978628395086,0.9839619554268272
225,1800,32.606795218428324,58.22488518042417,26.476511417399983,18.93949803024709,358.70458563773343,0.508316002968391
226,1808,81.04265640149384,51.530308732722,78.60959650691039,19.60608472958939,384.39855842383827,0.8278513543511872
227,1816,125.19534304118008,111.06213009940129,118.82413066611177,21.773669283562597,474.09267406995735,0.9891079166747968
228,1824,187.89938417199625,181.530927084246,181.70138501030783,20.377098557955257,415.22614564062224,0.9954478380825565
229,1832,219.75549788784497,221.572347925027,225.5247819491922,21.262588632532026,452.09767535628015,0.9976875623397713
230,1840,211.82160146006848,204.96588168661762,212.69053726602442,19.45351057752398,378.4390737898373,0.9973744166427249
231,1848,167.0172497693144,152.25296756202033,159.1232358826634,23.625735681893566,558.1753865106989,0.9930268496959154
232,1856,148.20909296547308,159.57016223795435,149.29098320267062,20.127463914227278,405.11480361852125,0.9934222731359357
233,1864,226.26109490087214,217.8970085753668,235.73423269614122,23.033456535384552,530.5401199674493,0.9911509830215608
234,1872,201.2795904042524,226.62309473057638,203.75986784874817,19.983282384113583,399.33157484322425,0.9929370464689258
235,1880,174.27319151084254,180.56580295438536,169.8180645842008,20.868272146158215,435.48478236612283,0.9939644416602836
236,1888,208.40626269276584,180.84720925151245,206.12134052214014,20.50764434699274,420.5634766627433,0.9805708304807464
237,1896,269.42260217976656,249.1765637054188,259.4126520765614,22.022405693843048,484.9863525442107,0.9941368864193075
238,1904,249.77506204557665,277.4469305908123,243.12060615917804,20.97891067091327,440.1146929381586,0.993973363661425
239,1912,221.62310430651218,229.69948136167855,218.25530523539697,19.78925118700039,391.6144625421963,0.9960588929640535
240,1920,150.12427398429082,134.03337594135286,153.3644289920694,21.318331912699474,454.4712755400208,0.994399481863676
241,1928,112.88991781549672,44.862758315115,116.37799085135336,22.482912565926448,505.4813574470934,0.9716992392049822
242,1936,62.56159541231979,31.631108368279737,58.337532153029926,19.660294500908364,386.52717986244767,0.9684407036235452
243,1944,72.35072146323697,29.82157721582538,70.1782850931089,19.616216377957123,384.79594498683326,0.9583382304861439
244,1952,35.165580487966004,26.724870700997375,34.823378200046506,21.288206357782663,453.1877299315382,0.6018513056953487
245,1960,120.71084733335836,122.27558503331481,122.88676559753296,20.192733682469353,407.7464935711323,0.9858638399247609
246,1968,270.33520720603707,251.52601891863367,269.83765736556285,19.45187716670689,378.37552530865287,0.9937684494831607
247,1976,384.9555376649347,376.6309703123843,392.6491713704453,22.775023821496493,518.7017100697327,0.9990747351847318
248,1984,458.1568706004166,455.92799076072095,459.6682860225985,20.50628196184317,420.5075998986146,0.9989638935856621
249,1992,458.1575442857527,465.37595997831573,448.9541069680721,23.69487584521154,561.4471413199893,0.9993144897115481
250,2000,403.01910714961895,410.25700720674644,401.3740725829684,20.514112834347166,420.82882538032715,0.9992568744914415
251,2008,300.6877844568788,317.06985829375134,300.53599991332254,19.906205556060026,396.25701964011506,0.9957767605954689
252,2016,193.77191758844978,214.42863884269713,188.07611611931588,21.288784714436954,453.2123546176445,0.9890138815498084
